,uf,municipio,porte,4661300,4683400,4530704,3314711,3314712,4619200,cnpj_basico
2065,BA,3565,Sem Parceria,0,0,0,1,0,0,3
2066,BA,3565,Sem Parceria,0,0,1,0,0,0,31
2067,BA,3565,Sem Parceria,0,1,0,0,0,0,4
2068,BA,3565,Sem Parceria,1,0,0,0,0,0,2
2069,BA,3565,Sem Parceria,1,1,0,0,0,0,1
2070,BA,3567,Sem Parceria,0,0,0,0,0,1,2
2071,BA,3567,Sem Parceria,0,0,1,0,0,0,3
2072,BA,3569,Sem Parceria,0,0,0,0,0,1,6
2073,BA,3569,Sem Parceria,0,0,1,0,0,0,7
2074,BA,3569,Sem Parceria,0,1,0,0,0,0,1
2075,BA,3571,Sem Parceria,0,0,0,0,0,1,7
2076,BA,3571,Sem Parceria,0,0,0,0,1,0,1
2077,BA,3571,Sem Parceria,0,0,1,0,0,0,9
2078,BA,3571,Sem Parceria,0,1,0,0,0,0,2
2079,BA,3571,Sem Parceria,1,1,0,0,0,0,1
2080,BA,3573,Sem Parceria,0,0,0,0,0,1,138
2081,BA,3573,Sem Parceria,0,0,0,0,1,0,3
2082,BA,3573,Sem Parceria,0,0,0,1,0,0,6
2083,BA,3573,Sem Parceria,0,0,0,1,1,0,3
2084,BA,3573,Sem Parceria,0,0,1,0,0,0,82
2085,BA,3573,Sem Parceria,0,0,1,0,1,0,1
2086,BA,3573,Sem Parceria,0,1,0,0,0,0,10
2087,BA,3573,Sem Parceria,0,1,0,1,0,1,3
2088,BA,3573,Sem Parceria,1,0,0,0,0,0,5
2089,BA,3575,Sem Parceria,0,0,0,0,0,1,6
2090,BA,3575,Sem Parceria,0,0,0,0,1,0,1
2091,BA,3575,Sem Parceria,0,0,0,1,0,0,3
2092,BA,3575,Sem Parceria,0,0,0,1,1,0,4
2093,BA,3575,Sem Parceria,0,0,1,0,0,0,16
2094,BA,3575,Sem Parceria,0,1,0,0,0,0,5
2095,BA,3575,Sem Parceria,1,0,0,0,0,0,5
2096,BA,3575,Sem Parceria,1,1,0,0,0,0,4
2097,BA,3577,Sem Parceria,0,0,0,0,0,1,2
2098,BA,3577,Sem Parceria,0,0,1,0,0,0,3
2099,BA,3577,Sem Parceria,1,0,0,0,0,1,1
2100,BA,3579,Sem Parceria,0,0,0,0,0,1,39
2101,BA,3579,Sem Parceria,0,0,0,0,1,0,1
2102,BA,3579,Sem Parceria,0,0,0,1,0,0,4
2103,BA,3579,Sem Parceria,0,0,1,0,0,0,21
2104,BA,3579,Sem Parceria,0,1,0,0,0,0,12
2105,BA,3579,Sem Parceria,0,1,0,0,0,1,1
2106,BA,3579,Sem Parceria,0,1,1,0,0,0,1
2107,BA,3579,Sem Parceria,1,0,0,0,0,0,1
2108,BA,3579,Sem Parceria,1,0,0,1,0,0,1
2109,BA,3579,Sem Parceria,1,1,0,0,0,0,1
2110,BA,3579,Sem Parceria,1,1,0,1,0,0,2
2111,BA,3581,Sem Parceria,0,0,0,0,0,1,15
2112,BA,3581,Sem Parceria,0,0,1,0,0,0,32
2113,BA,3581,Sem Parceria,0,1,0,0,0,0,4
2114,BA,3581,Sem Parceria,1,0,0,0,0,0,1
2115,BA,3581,Sem Parceria,1,1,0,0,0,0,1
2116,BA,3583,Sem Parceria,0,0,0,0,0,1,1
2117,BA,3583,Sem Parceria,0,0,0,0,1,0,1
2118,BA,3583,Sem Parceria,0,0,1,0,0,0,6
2119,BA,3583,Sem Parceria,0,1,0,0,0,0,1
2120,BA,3583,Sem Parceria,1,0,0,0,0,0,2
2121,BA,3585,Sem Parceria,0,0,0,0,0,1,1
2122,BA,3585,Sem Parceria,0,0,1,0,0,0,6
2123,BA,3587,Sem Parceria,0,0,0,0,0,1,1
2124,BA,3587,Sem Parceria,0,0,0,1,0,0,1
2125,BA,3587,Sem Parceria,0,0,0,1,1,0,2
2126,BA,3587,Sem Parceria,0,0,1,0,0,0,4
2127,BA,3587,Sem Parceria,1,0,0,0,0,0,1
2128,BA,3589,Sem Parceria,0,0,0,0,0,1,5
2129,BA,3589,Sem Parceria,0,0,1,0,0,0,17
2130,BA,3589,Sem Parceria,0,1,0,0,0,0,1
2131,BA,3589,Sem Parceria,1,1,0,0,0,0,1
2132,BA,3591,Sem Parceria,0,0,0,0,0,1,9
2133,BA,3591,Sem Parceria,0,0,0,1,0,0,1
2134,BA,3591,Sem Parceria,0,0,1,0,0,0,16
2135,BA,3591,Sem Parceria,0,1,0,0,0,0,1
2136,BA,3591,Sem Parceria,1,0,0,0,0,0,1
2137,BA,3593,Sem Parceria,0,0,0,0,0,1,77
2138,BA,3593,Sem Parceria,0,0,0,0,1,0,5
2139,BA,3593,Sem Parceria,0,0,0,1,0,0,5
2140,BA,3593,Sem Parceria,0,0,0,1,1,0,1
2141,BA,3593,Sem Parceria,0,0,1,0,0,0,67
2142,BA,3593,Sem Parceria,0,0,1,0,1,0,1
2143,BA,3593,Sem Parceria,0,0,1,1,1,0,2
2144,BA,3593,Sem Parceria,0,1,0,0,0,0,20
2145,BA,3593,Sem Parceria,1,0,0,0,0,0,13
2146,BA,3593,Sem Parceria,1,0,0,0,0,1,1
2147,BA,3593,Sem Parceria,1,0,0,0,1,0,2
2148,BA,3593,Sem Parceria,1,0,0,1,0,0,1
2149,BA,3593,Sem Parceria,1,0,1,0,0,0,2
2150,BA,3593,Sem Parceria,1,1,0,0,0,0,16
2151,BA,3593,Sem Parceria,1,1,0,1,0,0,1
2152,BA,3593,Sem Parceria,1,1,0,1,0,1,1
2153,BA,3595,Sem Parceria,0,0,0,0,0,1,41
2154,BA,3595,Sem Parceria,0,0,0,0,1,0,2
2155,BA,3595,Sem Parceria,0,0,0,1,0,0,3
2156,BA,3595,Sem Parceria,0,0,1,0,0,0,66
2157,BA,3595,Sem Parceria,0,0,1,0,1,0,1
2158,BA,3595,Sem Parceria,0,1,0,0,0,0,13
2159,BA,3595,Sem Parceria,1,0,0,0,0,0,6
2160,BA,3595,Sem Parceria,1,0,0,0,0,1,1
2161,BA,3595,Sem Parceria,1,0,0,0,1,0,1
2162,BA,3595,Sem Parceria,1,0,1,0,0,0,1
2163,BA,3595,Sem Parceria,1,1,0,0,0,0,6
2164,BA,3595,Sem Parceria,1,1,1,0,0,0,2
2165,BA,3597,Sem Parceria,0,0,0,0,0,1,419
2166,BA,3597,Sem Parceria,0,0,0,0,1,0,9
2167,BA,3597,Sem Parceria,0,0,0,1,0,0,12
2168,BA,3597,Sem Parceria,0,0,0,1,1,0,3
2169,BA,3597,Sem Parceria,0,0,1,0,0,0,141
2170,BA,3597,Sem Parceria,0,0,1,1,0,0,1
2171,BA,3597,Sem Parceria,0,1,0,0,0,0,37
2172,BA,3597,Sem Parceria,0,1,0,0,0,1,1
2173,BA,3597,Sem Parceria,0,1,0,1,0,0,1
2174,BA,3597,Sem Parceria,0,1,0,1,0,1,1
2175,BA,3597,Sem Parceria,1,0,0,0,0,0,14
2176,BA,3597,Sem Parceria,1,0,0,0,0,1,2
2177,BA,3597,Sem Parceria,1,0,0,1,0,0,1
2178,BA,3597,Sem Parceria,1,0,0,1,1,0,2
2179,BA,3597,Sem Parceria,1,0,1,0,0,0,1
2180,BA,3597,Sem Parceria,1,0,1,1,1,0,1
2181,BA,3597,Sem Parceria,1,1,0,0,0,0,4
2182,BA,3599,Sem Parceria,0,0,0,0,0,1,4
2183,BA,3599,Sem Parceria,0,0,0,0,1,0,2
2184,BA,3599,Sem Parceria,0,0,1,0,0,0,7
2185,BA,3599,Sem Parceria,0,1,0,0,0,0,2
2186,BA,3599,Sem Parceria,1,0,0,0,0,0,1
2187,BA,3599,Sem Parceria,1,1,1,1,0,0,1
2188,BA,3601,Sem Parceria,0,0,0,0,0,1,4
2189,BA,3601,Sem Parceria,0,0,0,0,1,0,1
2190,BA,3601,Sem Parceria,0,0,1,0,0,0,7
2191,BA,3601,Sem Parceria,0,1,0,0,0,0,1
2192,BA,3601,Sem Parceria,0,1,0,0,0,1,1
2193,BA,3601,Sem Parceria,1,0,0,0,0,1,1
2194,BA,3603,Sem Parceria,0,0,0,0,0,1,2
2195,BA,3603,Sem Parceria,0,0,1,0,0,0,7
2196,BA,3603,Sem Parceria,0,1,0,0,0,0,2
2197,BA,3603,Sem Parceria,1,0,0,0,0,0,2
2198,BA,3605,Sem Parceria,0,0,0,0,0,1,2
2199,BA,3605,Sem Parceria,0,0,1,0,0,0,8
2200,BA,3605,Sem Parceria,0,1,0,0,0,0,1
2201,BA,3607,Sem Parceria,0,0,0,0,0,1,3
2202,BA,3607,Sem Parceria,0,0,0,0,1,0,1
2203,BA,3607,Sem Parceria,0,0,1,0,0,0,2
2204,BA,3607,Sem Parceria,0,1,0,0,0,0,2
2205,BA,3607,Sem Parceria,1,0,0,0,0,0,2
2206,BA,3609,Sem Parceria,0,0,1,0,0,0,1
2207,BA,3611,Sem Parceria,0,0,0,0,0,1,11
2208,BA,3611,Sem Parceria,0,0,0,1,0,0,1
2209,BA,3611,Sem Parceria,0,0,1,0,0,0,8
2210,BA,3611,Sem Parceria,0,1,0,0,0,0,2
2211,BA,3613,Sem Parceria,0,0,0,0,0,1,36
2212,BA,3613,Sem Parceria,0,0,0,0,1,0,2
2213,BA,3613,Sem Parceria,0,0,0,1,0,0,8
2214,BA,3613,Sem Parceria,0,0,0,1,1,0,4
2215,BA,3613,Sem Parceria,0,0,1,0,0,0,54
2216,BA,3613,Sem Parceria,0,0,1,1,1,0,1
2217,BA,3613,Sem Parceria,0,1,0,0,0,0,11
2218,BA,3613,Sem Parceria,0,1,0,0,0,1,2
2219,BA,3613,Sem Parceria,0,1,1,0,0,1,1
2220,BA,3613,Sem Parceria,1,0,0,0,0,0,2
2221,BA,3613,Sem Parceria,1,0,0,1,0,0,1
2222,BA,3613,Sem Parceria,1,0,1,0,0,0,1
2223,BA,3613,Sem Parceria,1,1,0,0,0,0,8
2224,BA,3613,Sem Parceria,1,1,0,0,0,1,1
2225,BA,3613,Sem Parceria,1,1,0,1,0,0,2
2226,BA,3615,Sem Parceria,0,0,1,0,0,0,5
2227,BA,3615,Sem Parceria,0,1,0,0,0,0,2
2228,BA,3617,Sem Parceria,0,0,0,0,0,1,10
2229,BA,3617,Sem Parceria,0,0,0,1,0,0,1
2230,BA,3617,Sem Parceria,0,0,1,0,0,0,7
2231,BA,3617,Sem Parceria,0,1,0,0,0,0,1
2232,BA,3617,Sem Parceria,1,0,0,1,0,0,1
2233,BA,3617,Sem Parceria,1,1,0,0,0,0,1
2234,BA,3619,Sem Parceria,0,0,0,0,0,1,1
2235,BA,3619,Sem Parceria,0,0,0,1,0,0,2
2236,BA,3619,Sem Parceria,0,0,1,0,0,0,4
2237,BA,3619,Sem Parceria,0,1,0,0,0,0,1
2238,BA,3619,Sem Parceria,1,0,0,0,0,0,1
2239,BA,3621,Sem Parceria,0,0,0,0,0,1,4
2240,BA,3621,Sem Parceria,0,0,0,0,1,0,4
2241,BA,3621,Sem Parceria,0,0,0,1,1,0,1
2242,BA,3621,Sem Parceria,0,0,1,0,0,0,14
2243,BA,3621,Sem Parceria,0,1,0,0,0,0,4
2244,BA,3621,Sem Parceria,1,1,0,0,0,0,1
2245,BA,3623,Sem Parceria,0,0,0,0,0,1,7
2246,BA,3623,Sem Parceria,0,0,1,0,0,0,5
2247,BA,3623,Sem Parceria,0,0,1,0,1,0,1
2248,BA,3623,Sem Parceria,0,1,0,0,0,0,2
2249,BA,3623,Sem Parceria,1,0,1,0,0,0,1
2250,BA,3625,Sem Parceria,0,0,0,0,0,1,2
2251,BA,3625,Sem Parceria,0,1,0,0,0,0,3
2252,BA,3627,Sem Parceria,0,0,0,0,1,0,1
2253,BA,3627,Sem Parceria,0,0,0,1,0,0,1
2254,BA,3627,Sem Parceria,0,0,1,0,0,0,4
2255,BA,3629,Sem Parceria,0,0,0,0,0,1,49
2256,BA,3629,Sem Parceria,0,0,0,0,1,0,2
2257,BA,3629,Sem Parceria,0,0,0,1,0,0,4
2258,BA,3629,Sem Parceria,0,0,1,0,0,0,32
2259,BA,3629,Sem Parceria,0,0,1,0,1,0,3
2260,BA,3629,Sem Parceria,0,0,1,1,1,0,1
2261,BA,3629,Sem Parceria,0,1,0,0,0,0,6
2262,BA,3629,Sem Parceria,1,0,0,0,0,0,8
2263,BA,3629,Sem Parceria,1,1,0,0,0,0,5
2264,BA,3631,Sem Parceria,0,0,0,0,0,1,1
2265,BA,3631,Sem Parceria,0,0,0,1,0,0,1
2266,BA,3631,Sem Parceria,0,0,0,1,1,0,1
2267,BA,3631,Sem Parceria,0,0,1,0,0,0,5
2268,BA,3631,Sem Parceria,0,0,1,0,1,0,1
2269,BA,3631,Sem Parceria,0,1,0,0,0,0,7
2270,BA,3631,Sem Parceria,1,0,0,0,1,0,2
2271,BA,3633,Sem Parceria,0,0,0,0,0,1,1
2272,BA,3633,Sem Parceria,0,0,1,0,0,0,2
2273,BA,3635,Sem Parceria,0,0,0,0,0,1,5
2274,BA,3635,Sem Parceria,0,0,1,0,0,0,1
2275,BA,3635,Sem Parceria,1,0,0,0,0,0,1
2276,BA,3637,Sem Parceria,0,0,0,0,0,1,3
2277,BA,3637,Sem Parceria,0,0,0,0,1,0,2
2278,BA,3637,Sem Parceria,0,0,0,1,1,0,1
2279,BA,3637,Sem Parceria,0,0,1,0,0,0,6
2280,BA,3637,Sem Parceria,1,1,0,0,0,0,2
2281,BA,3637,Sem Parceria,1,1,0,0,0,1,1
2282,BA,3639,Sem Parceria,0,0,0,0,0,1,6
2283,BA,3639,Sem Parceria,0,0,0,0,1,0,1
2284,BA,3639,Sem Parceria,0,0,0,1,0,0,1
2285,BA,3639,Sem Parceria,0,0,1,0,0,0,5
2286,BA,3639,Sem Parceria,0,1,0,0,0,0,2
2287,BA,3639,Sem Parceria,1,1,0,0,0,0,1
2288,BA,3641,Sem Parceria,0,0,0,0,0,1,9
2289,BA,3641,Sem Parceria,0,0,0,0,1,0,1
2290,BA,3641,Sem Parceria,0,0,0,1,0,0,2
2291,BA,3641,Sem Parceria,0,0,1,0,0,0,9
2292,BA,3641,Sem Parceria,0,1,0,0,0,0,1
2293,BA,3641,Sem Parceria,1,0,1,0,1,0,1
2294,BA,3643,Sem Parceria,0,0,0,0,0,1,4
2295,BA,3643,Sem Parceria,0,0,1,0,0,0,4
2296,BA,3643,Sem Parceria,0,1,0,0,0,0,1
2297,BA,3643,Sem Parceria,1,0,0,0,0,0,1
2298,BA,3643,Sem Parceria,1,0,0,0,0,1,1
2299,BA,3643,Sem Parceria,1,1,0,0,0,0,1
2300,BA,3645,Sem Parceria,0,0,0,0,0,1,8
2301,BA,3645,Sem Parceria,0,0,0,1,0,0,5
2302,BA,3645,Sem Parceria,0,0,0,1,1,0,1
2303,BA,3645,Sem Parceria,0,0,1,0,0,0,9
2304,BA,3645,Sem Parceria,0,0,1,0,1,0,2
2305,BA,3645,Sem Parceria,0,1,0,0,0,0,9
2306,BA,3645,Sem Parceria,0,1,0,1,0,0,2
2307,BA,3645,Sem Parceria,1,1,0,0,0,0,2
2308,BA,3647,Sem Parceria,0,0,0,0,0,1,9
2309,BA,3647,Sem Parceria,0,0,0,0,1,0,3
2310,BA,3647,Sem Parceria,0,0,0,1,0,0,3
2311,BA,3647,Sem Parceria,0,0,1,0,0,0,25
2312,BA,3647,Sem Parceria,0,0,1,0,1,0,1
2313,BA,3647,Sem Parceria,0,1,0,0,0,0,7
2314,BA,3647,Sem Parceria,0,1,1,0,0,0,2
2315,BA,3647,Sem Parceria,0,1,1,0,0,1,1
2316,BA,3647,Sem Parceria,1,0,1,0,0,0,1
2317,BA,3649,Sem Parceria,0,0,0,0,0,1,1
2318,BA,3649,Sem Parceria,0,0,1,0,0,0,3
2319,BA,3649,Sem Parceria,0,1,0,0,0,0,1
2320,BA,3651,Sem Parceria,0,0,0,0,0,1,54
2321,BA,3651,Sem Parceria,0,0,0,0,1,0,2
2322,BA,3651,Sem Parceria,0,0,0,1,0,0,6
2323,BA,3651,Sem Parceria,0,0,0,1,1,0,3
2324,BA,3651,Sem Parceria,0,0,1,0,0,0,75
2325,BA,3651,Sem Parceria,0,0,1,0,1,0,1
2326,BA,3651,Sem Parceria,0,1,0,0,0,0,5
2327,BA,3651,Sem Parceria,1,0,0,0,0,0,3
2328,BA,3651,Sem Parceria,1,0,1,0,0,0,1
2329,BA,3653,Sem Parceria,0,0,0,0,0,1,21
2330,BA,3653,Sem Parceria,0,0,0,1,0,0,2
2331,BA,3653,Sem Parceria,0,0,1,0,0,0,56
2332,BA,3653,Sem Parceria,0,1,0,0,0,0,3
2333,BA,3653,Sem Parceria,1,0,0,1,1,0,1
2334,BA,3653,Sem Parceria,1,0,1,0,0,0,1
2335,BA,3653,Sem Parceria,1,0,1,0,1,0,1
2336,BA,3653,Sem Parceria,1,1,0,0,0,0,3
2337,BA,3655,Sem Parceria,0,0,0,0,0,1,5
2338,BA,3655,Sem Parceria,0,0,0,0,1,0,1
2339,BA,3655,Sem Parceria,0,0,1,0,0,0,16
2340,BA,3655,Sem Parceria,0,1,0,0,0,0,4
2341,BA,3655,Sem Parceria,1,0,0,0,0,0,2
2342,BA,3657,Sem Parceria,0,0,0,0,0,1,2
2343,BA,3657,Sem Parceria,0,0,1,0,0,0,1
2344,BA,3657,Sem Parceria,1,0,0,0,0,0,1
2345,BA,3659,Sem Parceria,0,0,1,0,0,0,3
2346,BA,3659,Sem Parceria,0,1,0,0,0,0,2
2347,BA,3661,Sem Parceria,0,0,0,0,0,1,149
2348,BA,3661,Sem Parceria,0,0,0,0,1,0,3
2349,BA,3661,Sem Parceria,0,0,0,1,0,0,10
2350,BA,3661,Sem Parceria,0,0,0,1,1,0,1
2351,BA,3661,Sem Parceria,0,0,1,0,0,0,97
2352,BA,3661,Sem Parceria,0,0,1,0,1,0,1
2353,BA,3661,Sem Parceria,0,1,0,0,0,0,3
2354,BA,3661,Sem Parceria,0,1,0,1,0,0,1
2355,BA,3661,Sem Parceria,1,0,0,0,0,0,8
2356,BA,3661,Sem Parceria,1,0,0,1,1,0,1
2357,BA,3661,Sem Parceria,1,1,0,0,0,0,2
2358,BA,3663,Sem Parceria,0,0,0,0,0,1,5
2359,BA,3663,Sem Parceria,0,0,0,0,1,0,3
2360,BA,3663,Sem Parceria,0,0,0,1,0,0,1
2361,BA,3663,Sem Parceria,0,0,1,0,0,0,8
2362,BA,3663,Sem Parceria,0,1,0,0,0,0,2
2363,BA,3663,Sem Parceria,1,1,0,0,0,1,1
2364,BA,3665,Sem Parceria,0,0,0,0,0,1,2
2365,BA,3665,Sem Parceria,0,0,0,1,0,0,1
2366,BA,3665,Sem Parceria,0,0,1,0,0,0,7
2367,BA,3665,Sem Parceria,0,1,0,0,0,0,2
2368,BA,3667,Sem Parceria,0,0,0,0,0,1,5
2369,BA,3667,Sem Parceria,0,0,1,0,0,0,4
2370,BA,3669,Sem Parceria,0,0,0,0,0,1,92
2371,BA,3669,Sem Parceria,0,0,0,0,1,0,13
2372,BA,3669,Sem Parceria,0,0,0,1,0,0,17
2373,BA,3669,Sem Parceria,0,0,0,1,1,0,5
2374,BA,3669,Sem Parceria,0,0,1,0,0,0,89
2375,BA,3669,Sem Parceria,0,0,1,0,0,1,2
2376,BA,3669,Sem Parceria,0,0,1,0,1,0,2
2377,BA,3669,Sem Parceria,0,0,1,1,0,0,1
2378,BA,3669,Sem Parceria,0,0,1,1,1,0,3
2379,BA,3669,Sem Parceria,0,1,0,0,0,0,81
2380,BA,3669,Sem Parceria,0,1,0,0,0,1,3
2381,BA,3669,Sem Parceria,1,0,0,0,0,0,19
2382,BA,3669,Sem Parceria,1,0,0,0,0,1,1
2383,BA,3669,Sem Parceria,1,0,0,1,1,0,1
2384,BA,3669,Sem Parceria,1,1,0,0,0,0,23
2385,BA,3669,Sem Parceria,1,1,0,0,1,0,1
2386,BA,3669,Sem Parceria,1,1,0,1,0,0,6
2387,BA,3669,Sem Parceria,1,1,0,1,1,0,1
2388,BA,3671,Sem Parceria,0,0,0,0,0,1,6
2389,BA,3671,Sem Parceria,0,0,0,1,0,0,1
2390,BA,3671,Sem Parceria,0,0,1,0,0,0,5
2391,BA,3671,Sem Parceria,0,1,0,0,0,0,1
2392,BA,3671,Sem Parceria,1,0,0,0,0,0,1
2393,BA,3673,Sem Parceria,0,0,1,0,0,0,3
2394,BA,3673,Sem Parceria,0,1,0,0,0,0,1
2395,BA,3675,Sem Parceria,0,0,0,0,0,1,1
2396,BA,3675,Sem Parceria,0,0,0,1,0,0,3
2397,BA,3675,Sem Parceria,0,0,1,0,0,0,2
2398,BA,3677,Sem Parceria,0,0,0,0,0,1,3
2399,BA,3677,Sem Parceria,0,0,0,0,1,0,1
2400,BA,3677,Sem Parceria,0,0,1,0,0,0,5
2401,BA,3677,Sem Parceria,0,0,1,1,1,0,1
2402,BA,3677,Sem Parceria,0,1,0,0,0,0,8
2403,BA,3677,Sem Parceria,0,1,0,0,1,0,1
2404,BA,3679,Sem Parceria,0,0,1,0,0,0,2
2405,BA,3681,Sem Parceria,0,0,0,0,0,1,1
2406,BA,3681,Sem Parceria,0,0,1,0,0,0,2
2407,BA,3683,Sem Parceria,0,0,1,0,0,0,1
2408,BA,3685,Sem Parceria,0,0,0,0,0,1,847
2409,BA,3685,Sem Parceria,0,0,0,0,1,0,1
2410,BA,3685,Sem Parceria,0,0,0,0,1,1,1
2411,BA,3685,Sem Parceria,0,0,0,1,0,0,14
2412,BA,3685,Sem Parceria,0,0,0,1,1,0,3
2413,BA,3685,Sem Parceria,0,0,1,0,0,0,158
2414,BA,3685,Sem Parceria,0,1,0,0,0,0,25
2415,BA,3685,Sem Parceria,0,1,0,0,0,1,3
2416,BA,3685,Sem Parceria,1,0,0,0,0,0,14
2417,BA,3685,Sem Parceria,1,0,0,0,0,1,1
2418,BA,3685,Sem Parceria,1,1,0,0,0,0,7
2419,BA,3685,Sem Parceria,1,1,0,0,0,1,3
2420,BA,3685,Sem Parceria,1,1,0,1,0,0,1
2421,BA,3687,Sem Parceria,0,0,1,0,0,0,8
2422,BA,3689,Sem Parceria,0,0,0,0,0,1,8
2423,BA,3689,Sem Parceria,0,0,0,1,0,0,2
2424,BA,3689,Sem Parceria,0,0,0,1,1,0,1
2425,BA,3689,Sem Parceria,0,0,1,0,0,0,6
2426,BA,3691,Sem Parceria,0,0,0,0,0,1,12
2427,BA,3691,Sem Parceria,0,0,0,1,0,0,8
2428,BA,3691,Sem Parceria,0,0,1,0,0,0,16
2429,BA,3691,Sem Parceria,0,1,0,0,0,0,11
2430,BA,3691,Sem Parceria,0,1,0,0,0,1,1
2431,BA,3691,Sem Parceria,1,0,0,0,0,0,1
2432,BA,3691,Sem Parceria,1,1,0,0,0,0,3
2433,BA,3693,Sem Parceria,0,0,0,0,0,1,4
2434,BA,3693,Sem Parceria,0,0,1,0,0,0,4
2435,BA,3693,Sem Parceria,0,1,0,0,0,0,1
2436,BA,3693,Sem Parceria,1,0,0,0,0,0,1
2437,BA,3693,Sem Parceria,1,1,0,0,0,0,2
2438,BA,3695,Sem Parceria,0,0,0,0,1,0,1
2439,BA,3695,Sem Parceria,0,0,1,0,0,0,7
2440,BA,3695,Sem Parceria,0,0,1,0,0,1,1
2441,BA,3695,Sem Parceria,0,1,0,0,0,0,3
2442,BA,3695,Sem Parceria,1,0,0,0,0,0,1
2443,BA,3695,Sem Parceria,1,1,0,0,0,0,1
2444,BA,3697,Sem Parceria,0,0,0,0,0,1,18
2445,BA,3697,Sem Parceria,0,0,0,0,1,0,3
2446,BA,3697,Sem Parceria,0,0,0,1,0,0,1
2447,BA,3697,Sem Parceria,0,0,0,1,1,0,1
2448,BA,3697,Sem Parceria,0,0,1,0,0,0,15
2449,BA,3697,Sem Parceria,1,1,0,0,0,0,3
2450,BA,3699,Sem Parceria,0,0,1,0,0,0,5
2451,BA,3699,Sem Parceria,1,0,0,0,0,0,1
2452,BA,3699,Sem Parceria,1,1,0,0,0,0,1
2453,BA,3701,Sem Parceria,0,0,0,0,0,1,3
2454,BA,3701,Sem Parceria,0,0,0,0,1,0,1
2455,BA,3701,Sem Parceria,0,0,0,1,0,0,2
2456,BA,3701,Sem Parceria,0,0,0,1,1,0,1
2457,BA,3701,Sem Parceria,0,0,1,0,0,0,1
2458,BA,3701,Sem Parceria,1,0,0,0,0,0,1
2459,BA,3701,Sem Parceria,1,0,0,0,1,0,2
2460,BA,3701,Sem Parceria,1,1,0,0,0,0,2
2461,BA,3703,Sem Parceria,0,0,0,0,0,1,1
2462,BA,3703,Sem Parceria,0,0,0,0,1,0,2
2463,BA,3703,Sem Parceria,0,0,1,0,0,0,6
2464,BA,3703,Sem Parceria,1,0,0,0,0,0,1
2465,BA,3705,Sem Parceria,0,0,0,0,0,1,1
2466,BA,3705,Sem Parceria,0,0,0,1,0,0,1
2467,BA,3705,Sem Parceria,0,0,1,0,0,0,1
2468,BA,3705,Sem Parceria,0,1,0,0,0,1,1
2469,BA,3707,Sem Parceria,0,0,0,0,0,1,2
2470,BA,3707,Sem Parceria,0,0,1,0,0,0,8
2471,BA,3707,Sem Parceria,0,0,1,1,0,0,1
2472,BA,3707,Sem Parceria,0,1,0,0,0,0,1
2473,BA,3709,Sem Parceria,0,0,0,0,0,1,1
2474,BA,3709,Sem Parceria,0,0,0,1,0,0,1
2475,BA,3709,Sem Parceria,0,0,0,1,1,0,2
2476,BA,3709,Sem Parceria,0,0,1,0,0,0,11
2477,BA,3709,Sem Parceria,1,1,0,0,0,0,1
2478,BA,3711,Sem Parceria,0,0,0,0,0,1,8
2479,BA,3711,Sem Parceria,0,0,0,0,1,0,1
2480,BA,3711,Sem Parceria,0,0,0,1,0,0,1
2481,BA,3711,Sem Parceria,0,0,0,1,1,0,1
2482,BA,3711,Sem Parceria,0,0,1,0,0,0,16
2483,BA,3711,Sem Parceria,0,1,0,0,0,0,3
2484,BA,3711,Sem Parceria,1,0,0,0,0,0,2
2485,BA,3711,Sem Parceria,1,1,0,0,0,0,1
2486,BA,3713,Sem Parceria,0,0,0,0,0,1,1
2487,BA,3713,Sem Parceria,0,0,0,1,0,0,1
2488,BA,3713,Sem Parceria,0,0,1,0,0,0,14
2489,BA,3713,Sem Parceria,0,1,0,0,0,0,4
2490,BA,3713,Sem Parceria,1,0,0,0,0,0,3
2491,BA,3715,Sem Parceria,0,0,0,0,0,1,3
2492,BA,3715,Sem Parceria,0,0,0,0,1,0,1
2493,BA,3715,Sem Parceria,0,0,0,1,1,0,1
2494,BA,3715,Sem Parceria,0,0,1,0,0,0,8
2495,BA,3715,Sem Parceria,0,1,0,0,0,0,2
2496,BA,3717,Sem Parceria,0,0,0,0,0,1,1
2497,BA,3717,Sem Parceria,0,0,1,0,0,0,8
2498,BA,3717,Sem Parceria,0,0,1,0,0,1,1
2499,BA,3717,Sem Parceria,1,1,0,0,0,0,1
2500,BA,3719,Sem Parceria,0,0,1,0,0,0,3
2501,BA,3721,Sem Parceria,0,0,0,0,0,1,14
2502,BA,3721,Sem Parceria,0,0,0,0,1,0,1
2503,BA,3721,Sem Parceria,0,0,1,0,0,0,20
2504,BA,3721,Sem Parceria,1,1,0,0,0,0,1
2505,BA,3723,Sem Parceria,0,0,0,0,0,1,10
2506,BA,3723,Sem Parceria,0,0,0,0,1,0,1
2507,BA,3723,Sem Parceria,0,0,0,1,0,0,1
2508,BA,3723,Sem Parceria,0,0,1,0,0,0,16
2509,BA,3723,Sem Parceria,0,0,1,0,1,0,1
2510,BA,3723,Sem Parceria,0,1,0,0,0,0,7
2511,BA,3725,Sem Parceria,0,0,0,0,0,1,4
2512,BA,3725,Sem Parceria,0,0,0,1,1,0,1
2513,BA,3725,Sem Parceria,0,0,1,0,0,0,12
2514,BA,3725,Sem Parceria,1,1,0,0,0,0,1
